index,true_label,pred_label,final_confidence,1.1,1.2,1.3,1.4,1.5,2.1,2.2,2.3,3.1,3.2,3.3
1,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2,1,1,0.11000000000000001,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
3,1,1,0.11000000000000001,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
4,0,0,0.64,0.3,0.2,0.8,0.4,0.9,0.8,0.8,0.7,0.8,0.7,0.7
5,0,0,0.5700000000000001,0.9,0.85,0.9,0.85,0.9,0.1,0.1,0.1,0.9,0.9,0.9
6,0,0,0.7566666666666666,0.6,0.8,0.9,0.7,0.9,0.8,0.8,0.7,0.7,0.6,0.5
7,0,0,0.51,0.6,0.5,0.7,0.8,0.9,0.3,0.2,0.1,0.9,0.8,0.7
8,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
9,0,0,0.5533333333333333,0.9,0.8,0.4,0.7,0.9,0.3,0.2,0.2,1.0,0.9,0.8
10,1,0,0.36,0.3,0.8,0.9,0.7,0.9,0.0,0.0,0.0,0.0,0.0,0.0
11,0,1,0.26333333333333336,0.2,0.3,0.6,0.5,0.1,0.2,0.1,0.1,0.2,0.8,0.2
12,0,0,0.38333333333333336,0.3,0.4,0.6,0.5,0.2,0.3,0.2,0.2,0.9,0.9,0.9
13,0,0,0.5983333333333335,0.8,0.9,0.9,0.85,0.9,0.2,0.2,0.2,0.8,0.9,0.8
14,0,1,0.18666666666666668,0.2,0.1,0.3,0.4,0.2,0.1,0.1,0.1,0.0,0.8,0.0
15,0,0,0.45,0.8,0.2,0.7,0.6,0.9,0.1,0.1,0.1,0.9,0.9,0.9
16,1,1,0.11000000000000001,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
17,0,0,0.6066666666666667,0.9,0.8,0.9,0.85,0.95,0.2,0.2,0.2,0.9,0.9,0.8
18,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
19,0,0,0.5366666666666667,0.8,0.7,0.9,0.8,0.9,0.1,0.1,0.1,0.9,0.9,0.8
20,0,0,0.515,0.95,0.9,0.95,0.9,0.95,0.1,0.1,0.1,0.1,0.1,0.1
21,0,0,0.37,0.8,0.3,0.7,0.6,0.9,0.1,0.1,0.1,0.0,0.0,0.0
22,0,0,0.6866666666666666,0.95,0.9,0.85,0.85,0.95,0.2,0.8,0.1,0.9,0.9,0.9
23,0,0,0.6033333333333333,0.6,0.8,0.7,0.5,0.3,0.8,0.7,0.6,0.1,0.8,0.1
24,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
25,0,0,0.49999999999999994,0.8,0.6,0.7,0.8,0.9,0.1,0.1,0.1,0.8,0.9,0.7
26,0,0,0.5650000000000001,0.9,0.8,0.9,0.85,0.9,0.1,0.1,0.1,0.9,0.9,0.9
27,1,1,0.13,0.2,0.1,0.3,0.2,0.1,0.1,0.1,0.1,0.0,0.0,0.0
28,0,0,0.545,0.8,0.7,0.9,0.85,0.9,0.1,0.1,0.1,0.9,0.9,0.9
29,1,1,0.11000000000000001,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
30,1,1,0.11000000000000001,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
