index,true_label,pred_label,final_confidence,1.1,1.2,1.3,1.4,1.5,2.1,2.2,2.3,3.1,3.2,3.3
1,1,1,0.09000000000000001,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0
2,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
3,1,1,0.12333333333333335,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.6,0.2
4,0,0,0.42000000000000004,0.4,0.5,0.8,0.6,0.9,0.2,0.2,0.2,0.1,0.4,0.1
5,0,0,0.595,0.95,0.9,0.95,0.9,0.95,0.1,0.1,0.1,0.9,0.9,0.9
6,0,0,0.5966666666666667,0.7,0.8,0.9,0.6,0.9,0.3,0.3,0.3,0.9,0.8,0.9
7,0,0,0.33666666666666667,0.2,0.3,0.4,0.5,0.1,0.4,0.3,0.2,0.3,0.8,0.9
8,1,1,0.11000000000000001,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1
9,0,0,0.7633333333333333,0.95,0.9,0.85,0.9,0.95,0.9,0.4,0.3,1.0,0.95,0.9
10,1,0,0.5700000000000001,0.9,0.8,0.9,0.9,0.9,0.1,0.1,0.1,0.9,0.9,0.9
11,0,1,0.30333333333333334,0.4,0.3,0.5,0.6,0.2,0.2,0.2,0.2,0.2,0.3,0.2
12,0,0,0.7733333333333333,0.9,0.85,0.9,0.9,0.95,0.9,0.8,0.4,0.2,0.8,0.3
13,0,0,0.5816666666666667,0.7,0.9,0.9,0.8,0.9,0.2,0.2,0.2,0.8,0.85,0.8
14,0,0,0.47000000000000003,0.6,0.4,0.5,0.3,0.8,0.3,0.3,0.3,0.9,0.9,0.9
15,0,0,0.5700000000000001,0.8,0.9,0.9,0.85,0.95,0.1,0.1,0.1,0.9,0.9,0.9
16,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
17,0,0,0.5866666666666667,0.95,0.9,0.95,0.85,0.95,0.1,0.1,0.1,0.8,0.9,0.9
18,1,1,0.11000000000000001,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1
19,0,0,0.5816666666666667,0.9,0.85,0.9,0.95,0.95,0.1,0.1,0.1,0.9,0.9,0.8
20,0,0,0.6,0.95,0.9,0.95,0.95,0.95,0.1,0.1,0.1,0.9,0.9,0.9
21,0,0,0.45499999999999996,0.95,0.85,0.9,0.9,0.95,0.0,0.0,0.0,0.0,0.0,0.0
22,0,0,0.8366666666666667,0.95,0.9,0.9,0.95,1.0,0.9,0.8,0.4,0.9,0.9,0.8
23,0,0,0.5616666666666666,0.8,0.9,0.9,0.85,0.9,0.3,0.2,0.2,0.2,0.6,0.2
24,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
25,0,0,0.7433333333333334,0.9,0.8,0.9,0.9,0.9,0.9,0.6,0.3,0.6,0.8,0.5
26,0,0,0.87,0.9,0.8,0.9,0.7,0.9,0.9,0.9,0.9,0.9,0.9,0.9
27,1,1,0.15333333333333335,0.2,0.1,0.3,0.2,0.2,0.1,0.1,0.1,0.1,0.2,0.1
28,0,0,0.5700000000000001,0.9,0.8,0.9,0.9,0.9,0.1,0.1,0.1,0.9,0.9,0.9
29,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
30,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
31,1,1,0.11000000000000001,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1
32,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
33,0,0,0.565,0.6,0.8,0.9,0.85,0.9,0.3,0.3,0.3,0.2,0.8,0.2
34,0,1,0.20333333333333334,0.2,0.3,0.2,0.3,0.1,0.3,0.2,0.1,0.1,0.2,0.1
35,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
36,0,0,0.8800000000000001,0.95,0.9,0.95,0.95,0.95,0.9,0.8,0.8,0.8,0.9,0.6
37,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
38,1,1,0.13,0.2,0.1,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1
39,1,1,0.14,0.2,0.1,0.3,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1
40,1,1,0.16666666666666669,0.2,0.1,0.3,0.1,0.2,0.1,0.1,0.1,0.1,0.9,0.1
41,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
42,0,0,0.47000000000000003,0.6,0.8,0.9,0.7,0.9,0.1,0.1,0.1,0.2,0.8,0.2
43,0,0,0.5266666666666666,0.6,0.8,0.9,0.85,0.95,0.3,0.2,0.2,0.2,0.3,0.2
44,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
45,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
46,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
47,0,0,0.7133333333333334,0.7,0.6,0.8,0.7,0.9,0.9,0.8,0.4,0.6,0.8,0.5
48,0,0,0.7583333333333333,0.95,0.9,0.95,0.85,0.95,0.9,0.4,0.3,0.9,0.85,0.8
49,0,0,0.4866666666666667,0.6,0.8,0.9,0.5,0.9,0.2,0.2,0.2,0.2,0.7,0.2
50,0,0,0.5500000000000002,0.95,0.9,0.85,0.95,0.95,0.1,0.1,0.1,0.1,0.8,0.6
51,1,1,0.25000000000000006,0.2,0.1,0.3,0.2,0.4,0.1,0.1,0.1,0.9,0.9,0.9
52,1,1,0.14,0.2,0.1,0.2,0.3,0.2,0.1,0.1,0.1,0.0,0.0,0.0
53,0,0,0.7300000000000001,0.8,0.9,0.9,0.85,0.9,0.9,0.4,0.3,0.8,0.85,0.8
54,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
55,0,0,0.5566666666666666,0.9,0.3,0.2,0.6,0.8,0.6,0.5,0.3,1.0,0.9,0.8
56,0,1,0.21666666666666665,0.3,0.2,0.2,0.1,0.3,0.3,0.2,0.2,0.1,0.2,0.1
57,0,0,0.495,0.6,0.8,0.9,0.85,0.2,0.4,0.3,0.2,0.4,0.5,0.3
58,1,1,0.11000000000000001,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
59,1,1,0.11000000000000001,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1
60,0,1,0.19333333333333336,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.1
61,0,0,0.8583333333333333,0.9,0.85,0.95,0.9,0.95,0.9,0.9,0.9,0.2,0.9,0.2
62,0,0,0.625,0.9,0.85,0.9,0.9,0.95,0.3,0.2,0.2,0.8,0.85,0.8
63,0,0,0.7866666666666667,0.9,0.8,0.9,0.9,0.9,0.8,0.8,0.7,0.2,0.8,0.2
64,1,1,0.19,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.9,0.9,0.9
65,0,0,0.34,0.4,0.3,0.7,0.5,0.6,0.2,0.2,0.2,0.1,0.1,0.1
66,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
67,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
68,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
69,0,0,0.63,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.9,0.9,0.9
70,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
71,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
72,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
73,0,0,0.75,0.95,0.9,0.95,0.95,0.95,0.9,0.4,0.3,0.4,0.9,0.7
74,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
75,1,1,0.11000000000000001,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1
76,1,1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0
77,1,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
78,0,0,0.38999999999999996,0.4,0.7,0.3,0.6,0.8,0.1,0.1,0.1,0.4,0.8,0.9
79,0,0,0.475,0.8,0.9,0.85,0.75,0.95,0.1,0.1,0.1,0.1,0.1,0.1
80,1,1,0.14,0.2,0.1,0.2,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1
81,1,0,0.6333333333333333,0.6,0.8,0.9,0.9,0.9,0.4,0.3,0.3,0.9,0.9,0.9
82,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
83,0,1,0.16000000000000003,0.2,0.1,0.3,0.2,0.4,0.1,0.1,0.1,0.0,0.0,0.0
84,1,1,0.12,0.1,0.1,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1
85,0,0,0.6066666666666667,0.9,0.8,0.9,0.85,0.95,0.4,0.3,0.3,0.3,0.4,0.3
86,0,1,0.2966666666666667,0.2,0.3,0.4,0.5,0.1,0.4,0.3,0.2,0.2,0.4,0.2
87,1,1,0.12,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
88,0,0,0.36333333333333334,0.3,0.4,0.8,0.2,0.9,0.2,0.2,0.2,0.2,0.3,0.2
89,1,1,0.11000000000000001,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
90,1,1,0.17,0.2,0.1,0.3,0.4,0.2,0.1,0.1,0.1,0.1,0.1,0.1
91,1,0,0.485,0.95,0.95,0.95,0.95,0.95,0.0,0.0,0.0,0.1,0.1,0.1
92,0,0,0.7366666666666667,0.95,0.85,0.9,0.95,0.95,0.9,0.4,0.3,0.4,0.9,0.6
93,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
94,0,0,0.595,0.8,0.85,0.9,0.75,0.95,0.3,0.4,0.3,0.2,0.7,0.2
95,0,0,0.32,0.3,0.4,0.5,0.6,0.2,0.1,0.1,0.1,0.8,0.8,0.8
96,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
97,0,0,0.55,0.8,0.85,0.9,0.75,0.9,0.1,0.1,0.1,0.9,0.9,0.9
98,1,0,0.48666666666666664,0.6,0.8,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.9,0.1
99,0,0,0.645,0.95,0.9,0.85,0.9,0.95,0.3,0.3,0.3,0.4,0.9,0.8
